date,store,item,sales
2018-03-18,10,31,
2018-03-19,10,31,
2018-03-20,10,31,
2018-03-21,10,31,
2018-03-22,10,31,
2018-03-23,10,31,
2018-03-24,10,31,
2018-03-25,10,31,
2018-03-26,10,31,
2018-03-27,10,31,
2018-03-28,10,31,
2018-03-29,10,31,
2018-03-30,10,31,
2018-03-31,10,31,
2018-01-01,1,32,
2018-01-02,1,32,
2018-01-03,1,32,
2018-01-04,1,32,
2018-01-05,1,32,
2018-01-06,1,32,
2018-01-07,1,32,
2018-01-08,1,32,
2018-01-09,1,32,
2018-01-10,1,32,
2018-01-11,1,32,
2018-01-12,1,32,
2018-01-13,1,32,
2018-01-14,1,32,
2018-01-15,1,32,
2018-01-16,1,32,
2018-01-17,1,32,
2018-01-18,1,32,
2018-01-19,1,32,
2018-01-20,1,32,
2018-01-21,1,32,
2018-01-22,1,32,
2018-01-23,1,32,
2018-01-24,1,32,
2018-01-25,1,32,
2018-01-26,1,32,
2018-01-27,1,32,
2018-01-28,1,32,
2018-01-29,1,32,
2018-01-30,1,32,
2018-01-31,1,32,
2018-02-01,1,32,
2018-02-02,1,32,
2018-02-03,1,32,
2018-02-04,1,32,
2018-02-05,1,32,
2018-02-06,1,32,
2018-02-07,1,32,
2018-02-08,1,32,
2018-02-09,1,32,
2018-02-10,1,32,
2018-02-11,1,32,
2018-02-12,1,32,
2018-02-13,1,32,
2018-02-14,1,32,
2018-02-15,1,32,
2018-02-16,1,32,
2018-02-17,1,32,
2018-02-18,1,32,
2018-02-19,1,32,
2018-02-20,1,32,
2018-02-21,1,32,
2018-02-22,1,32,
2018-02-23,1,32,
2018-02-24,1,32,
2018-02-25,1,32,
2018-02-26,1,32,
2018-02-27,1,32,
2018-02-28,1,32,
2018-03-01,1,32,
2018-03-02,1,32,
2018-03-03,1,32,
2018-03-04,1,32,
2018-03-05,1,32,
2018-03-06,1,32,
2018-03-07,1,32,
2018-03-08,1,32,
2018-03-09,1,32,
2018-03-10,1,32,
2018-03-11,1,32,
2018-03-12,1,32,
2018-03-13,1,32,
2018-03-14,1,32,
2018-03-15,1,32,
2018-03-16,1,32,
2018-03-17,1,32,
2018-03-18,1,32,
2018-03-19,1,32,
2018-03-20,1,32,
2018-03-21,1,32,
2018-03-22,1,32,
2018-03-23,1,32,
2018-03-24,1,32,
2018-03-25,1,32,
2018-03-26,1,32,
2018-03-27,1,32,
2018-03-28,1,32,
2018-03-29,1,32,
2018-03-30,1,32,
2018-03-31,1,32,
2018-01-01,2,32,
2018-01-02,2,32,
2018-01-03,2,32,
2018-01-04,2,32,
2018-01-05,2,32,
2018-01-06,2,32,
2018-01-07,2,32,
2018-01-08,2,32,
2018-01-09,2,32,
2018-01-10,2,32,
2018-01-11,2,32,
2018-01-12,2,32,
2018-01-13,2,32,
2018-01-14,2,32,
2018-01-15,2,32,
2018-01-16,2,32,
2018-01-17,2,32,
2018-01-18,2,32,
2018-01-19,2,32,
2018-01-20,2,32,
2018-01-21,2,32,
2018-01-22,2,32,
2018-01-23,2,32,
2018-01-24,2,32,
2018-01-25,2,32,
2018-01-26,2,32,
2018-01-27,2,32,
2018-01-28,2,32,
2018-01-29,2,32,
2018-01-30,2,32,
2018-01-31,2,32,
2018-02-01,2,32,
2018-02-02,2,32,
2018-02-03,2,32,
2018-02-04,2,32,
2018-02-05,2,32,
2018-02-06,2,32,
2018-02-07,2,32,
2018-02-08,2,32,
2018-02-09,2,32,
2018-02-10,2,32,
2018-02-11,2,32,
2018-02-12,2,32,
2018-02-13,2,32,
2018-02-14,2,32,
2018-02-15,2,32,
2018-02-16,2,32,
2018-02-17,2,32,
2018-02-18,2,32,
2018-02-19,2,32,
2018-02-20,2,32,
2018-02-21,2,32,
2018-02-22,2,32,
2018-02-23,2,32,
2018-02-24,2,32,
2018-02-25,2,32,
2018-02-26,2,32,
2018-02-27,2,32,
2018-02-28,2,32,
2018-03-01,2,32,
2018-03-02,2,32,
2018-03-03,2,32,
2018-03-04,2,32,
2018-03-05,2,32,
2018-03-06,2,32,
2018-03-07,2,32,
2018-03-08,2,32,
2018-03-09,2,32,
2018-03-10,2,32,
2018-03-11,2,32,
2018-03-12,2,32,
2018-03-13,2,32,
2018-03-14,2,32,
2018-03-15,2,32,
2018-03-16,2,32,
2018-03-17,2,32,
2018-03-18,2,32,
2018-03-19,2,32,
2018-03-20,2,32,
2018-03-21,2,32,
2018-03-22,2,32,
2018-03-23,2,32,
2018-03-24,2,32,
2018-03-25,2,32,
2018-03-26,2,32,
2018-03-27,2,32,
2018-03-28,2,32,
2018-03-29,2,32,
2018-03-30,2,32,
2018-03-31,2,32,
2018-01-01,3,32,
2018-01-02,3,32,
2018-01-03,3,32,
2018-01-04,3,32,
2018-01-05,3,32,
2018-01-06,3,32,
2018-01-07,3,32,
2018-01-08,3,32,
2018-01-09,3,32,
2018-01-10,3,32,
2018-01-11,3,32,
2018-01-12,3,32,
2018-01-13,3,32,
2018-01-14,3,32,
2018-01-15,3,32,
2018-01-16,3,32,
2018-01-17,3,32,
2018-01-18,3,32,
2018-01-19,3,32,
2018-01-20,3,32,
2018-01-21,3,32,
2018-01-22,3,32,
2018-01-23,3,32,
2018-01-24,3,32,
2018-01-25,3,32,
2018-01-26,3,32,
2018-01-27,3,32,
2018-01-28,3,32,
2018-01-29,3,32,
2018-01-30,3,32,
2018-01-31,3,32,
2018-02-01,3,32,
2018-02-02,3,32,
2018-02-03,3,32,
2018-02-04,3,32,
2018-02-05,3,32,
2018-02-06,3,32,
2018-02-07,3,32,
2018-02-08,3,32,
2018-02-09,3,32,
2018-02-10,3,32,
2018-02-11,3,32,
2018-02-12,3,32,
2018-02-13,3,32,
2018-02-14,3,32,
2018-02-15,3,32,
2018-02-16,3,32,
2018-02-17,3,32,
2018-02-18,3,32,
2018-02-19,3,32,
2018-02-20,3,32,
2018-02-21,3,32,
2018-02-22,3,32,
2018-02-23,3,32,
2018-02-24,3,32,
2018-02-25,3,32,
2018-02-26,3,32,
2018-02-27,3,32,
2018-02-28,3,32,
2018-03-01,3,32,
2018-03-02,3,32,
2018-03-03,3,32,
2018-03-04,3,32,
2018-03-05,3,32,
2018-03-06,3,32,
2018-03-07,3,32,
2018-03-08,3,32,
2018-03-09,3,32,
2018-03-10,3,32,
2018-03-11,3,32,
2018-03-12,3,32,
2018-03-13,3,32,
2018-03-14,3,32,
2018-03-15,3,32,
2018-03-16,3,32,
2018-03-17,3,32,
2018-03-18,3,32,
2018-03-19,3,32,
2018-03-20,3,32,
2018-03-21,3,32,
2018-03-22,3,32,
2018-03-23,3,32,
2018-03-24,3,32,
2018-03-25,3,32,
2018-03-26,3,32,
2018-03-27,3,32,
2018-03-28,3,32,
2018-03-29,3,32,
2018-03-30,3,32,
2018-03-31,3,32,
2018-01-01,4,32,
2018-01-02,4,32,
2018-01-03,4,32,
2018-01-04,4,32,
2018-01-05,4,32,
2018-01-06,4,32,
2018-01-07,4,32,
2018-01-08,4,32,
2018-01-09,4,32,
2018-01-10,4,32,
2018-01-11,4,32,
2018-01-12,4,32,
2018-01-13,4,32,
2018-01-14,4,32,
2018-01-15,4,32,
2018-01-16,4,32,
2018-01-17,4,32,
2018-01-18,4,32,
2018-01-19,4,32,
2018-01-20,4,32,
2018-01-21,4,32,
2018-01-22,4,32,
2018-01-23,4,32,
2018-01-24,4,32,
2018-01-25,4,32,
2018-01-26,4,32,
2018-01-27,4,32,
2018-01-28,4,32,
2018-01-29,4,32,
2018-01-30,4,32,
2018-01-31,4,32,
2018-02-01,4,32,
2018-02-02,4,32,
2018-02-03,4,32,
2018-02-04,4,32,
2018-02-05,4,32,
2018-02-06,4,32,
2018-02-07,4,32,
2018-02-08,4,32,
2018-02-09,4,32,
2018-02-10,4,32,
2018-02-11,4,32,
2018-02-12,4,32,
2018-02-13,4,32,
2018-02-14,4,32,
2018-02-15,4,32,
2018-02-16,4,32,
2018-02-17,4,32,
2018-02-18,4,32,
2018-02-19,4,32,
2018-02-20,4,32,
2018-02-21,4,32,
2018-02-22,4,32,
2018-02-23,4,32,
2018-02-24,4,32,
2018-02-25,4,32,
2018-02-26,4,32,
2018-02-27,4,32,
2018-02-28,4,32,
2018-03-01,4,32,
2018-03-02,4,32,
2018-03-03,4,32,
2018-03-04,4,32,
2018-03-05,4,32,
2018-03-06,4,32,
2018-03-07,4,32,
2018-03-08,4,32,
2018-03-09,4,32,
2018-03-10,4,32,
2018-03-11,4,32,
2018-03-12,4,32,
2018-03-13,4,32,
2018-03-14,4,32,
2018-03-15,4,32,
2018-03-16,4,32,
2018-03-17,4,32,
2018-03-18,4,32,
2018-03-19,4,32,
2018-03-20,4,32,
2018-03-21,4,32,
2018-03-22,4,32,
2018-03-23,4,32,
2018-03-24,4,32,
2018-03-25,4,32,
2018-03-26,4,32,
2018-03-27,4,32,
2018-03-28,4,32,
2018-03-29,4,32,
2018-03-30,4,32,
2018-03-31,4,32,
2018-01-01,5,32,
2018-01-02,5,32,
2018-01-03,5,32,
2018-01-04,5,32,
2018-01-05,5,32,
2018-01-06,5,32,
2018-01-07,5,32,
2018-01-08,5,32,
2018-01-09,5,32,
2018-01-10,5,32,
2018-01-11,5,32,
2018-01-12,5,32,
2018-01-13,5,32,
2018-01-14,5,32,
2018-01-15,5,32,
2018-01-16,5,32,
2018-01-17,5,32,
2018-01-18,5,32,
2018-01-19,5,32,
2018-01-20,5,32,
2018-01-21,5,32,
2018-01-22,5,32,
2018-01-23,5,32,
2018-01-24,5,32,
2018-01-25,5,32,
2018-01-26,5,32,
2018-01-27,5,32,
2018-01-28,5,32,
2018-01-29,5,32,
2018-01-30,5,32,
2018-01-31,5,32,
2018-02-01,5,32,
2018-02-02,5,32,
2018-02-03,5,32,
2018-02-04,5,32,
2018-02-05,5,32,
2018-02-06,5,32,
2018-02-07,5,32,
2018-02-08,5,32,
2018-02-09,5,32,
2018-02-10,5,32,
2018-02-11,5,32,
2018-02-12,5,32,
2018-02-13,5,32,
2018-02-14,5,32,
2018-02-15,5,32,
2018-02-16,5,32,
2018-02-17,5,32,
2018-02-18,5,32,
2018-02-19,5,32,
2018-02-20,5,32,
2018-02-21,5,32,
2018-02-22,5,32,
2018-02-23,5,32,
2018-02-24,5,32,
2018-02-25,5,32,
2018-02-26,5,32,
2018-02-27,5,32,
2018-02-28,5,32,
2018-03-01,5,32,
2018-03-02,5,32,
2018-03-03,5,32,
2018-03-04,5,32,
2018-03-05,5,32,
2018-03-06,5,32,
2018-03-07,5,32,
2018-03-08,5,32,
2018-03-09,5,32,
2018-03-10,5,32,
2018-03-11,5,32,
2018-03-12,5,32,
2018-03-13,5,32,
2018-03-14,5,32,
2018-03-15,5,32,
2018-03-16,5,32,
2018-03-17,5,32,
2018-03-18,5,32,
2018-03-19,5,32,
2018-03-20,5,32,
2018-03-21,5,32,
2018-03-22,5,32,
2018-03-23,5,32,
2018-03-24,5,32,
2018-03-25,5,32,
2018-03-26,5,32,
2018-03-27,5,32,
2018-03-28,5,32,
2018-03-29,5,32,
2018-03-30,5,32,
2018-03-31,5,32,
2018-01-01,6,32,
2018-01-02,6,32,
2018-01-03,6,32,
2018-01-04,6,32,
2018-01-05,6,32,
2018-01-06,6,32,
2018-01-07,6,32,
2018-01-08,6,32,
2018-01-09,6,32,
2018-01-10,6,32,
2018-01-11,6,32,
2018-01-12,6,32,
2018-01-13,6,32,
2018-01-14,6,32,
2018-01-15,6,32,
2018-01-16,6,32,
2018-01-17,6,32,
2018-01-18,6,32,
2018-01-19,6,32,
2018-01-20,6,32,
2018-01-21,6,32,
2018-01-22,6,32,
2018-01-23,6,32,
2018-01-24,6,32,
2018-01-25,6,32,
2018-01-26,6,32,
2018-01-27,6,32,
2018-01-28,6,32,
2018-01-29,6,32,
2018-01-30,6,32,
2018-01-31,6,32,
2018-02-01,6,32,
2018-02-02,6,32,
2018-02-03,6,32,
2018-02-04,6,32,
2018-02-05,6,32,
2018-02-06,6,32,
2018-02-07,6,32,
2018-02-08,6,32,
2018-02-09,6,32,
2018-02-10,6,32,
2018-02-11,6,32,
2018-02-12,6,32,
2018-02-13,6,32,
2018-02-14,6,32,
2018-02-15,6,32,
2018-02-16,6,32,
2018-02-17,6,32,
2018-02-18,6,32,
2018-02-19,6,32,
2018-02-20,6,32,
2018-02-21,6,32,
2018-02-22,6,32,
2018-02-23,6,32,
2018-02-24,6,32,
2018-02-25,6,32,
2018-02-26,6,32,
2018-02-27,6,32,
2018-02-28,6,32,
2018-03-01,6,32,
2018-03-02,6,32,
2018-03-03,6,32,
2018-03-04,6,32,
2018-03-05,6,32,
2018-03-06,6,32,
2018-03-07,6,32,
2018-03-08,6,32,
2018-03-09,6,32,
2018-03-10,6,32,
2018-03-11,6,32,
2018-03-12,6,32,
2018-03-13,6,32,
2018-03-14,6,32,
2018-03-15,6,32,
2018-03-16,6,32,
2018-03-17,6,32,
2018-03-18,6,32,
2018-03-19,6,32,
2018-03-20,6,32,
2018-03-21,6,32,
2018-03-22,6,32,
2018-03-23,6,32,
2018-03-24,6,32,
2018-03-25,6,32,
2018-03-26,6,32,
2018-03-27,6,32,
2018-03-28,6,32,
2018-03-29,6,32,
2018-03-30,6,32,
2018-03-31,6,32,
2018-01-01,7,32,
2018-01-02,7,32,
2018-01-03,7,32,
2018-01-04,7,32,
2018-01-05,7,32,
2018-01-06,7,32,
2018-01-07,7,32,
2018-01-08,7,32,
2018-01-09,7,32,
2018-01-10,7,32,
2018-01-11,7,32,
2018-01-12,7,32,
2018-01-13,7,32,
2018-01-14,7,32,
2018-01-15,7,32,
2018-01-16,7,32,
2018-01-17,7,32,
2018-01-18,7,32,
2018-01-19,7,32,
2018-01-20,7,32,
2018-01-21,7,32,
2018-01-22,7,32,
2018-01-23,7,32,
2018-01-24,7,32,
2018-01-25,7,32,
2018-01-26,7,32,
2018-01-27,7,32,
2018-01-28,7,32,
2018-01-29,7,32,
2018-01-30,7,32,
2018-01-31,7,32,
2018-02-01,7,32,
2018-02-02,7,32,
2018-02-03,7,32,
2018-02-04,7,32,
2018-02-05,7,32,
2018-02-06,7,32,
2018-02-07,7,32,
2018-02-08,7,32,
2018-02-09,7,32,
2018-02-10,7,32,
2018-02-11,7,32,
2018-02-12,7,32,
2018-02-13,7,32,
2018-02-14,7,32,
2018-02-15,7,32,
2018-02-16,7,32,
2018-02-17,7,32,
2018-02-18,7,32,
2018-02-19,7,32,
2018-02-20,7,32,
2018-02-21,7,32,
2018-02-22,7,32,
2018-02-23,7,32,
2018-02-24,7,32,
2018-02-25,7,32,
2018-02-26,7,32,
2018-02-27,7,32,
2018-02-28,7,32,
2018-03-01,7,32,
2018-03-02,7,32,
2018-03-03,7,32,
2018-03-04,7,32,
2018-03-05,7,32,
2018-03-06,7,32,
2018-03-07,7,32,
2018-03-08,7,32,
2018-03-09,7,32,
2018-03-10,7,32,
2018-03-11,7,32,
2018-03-12,7,32,
2018-03-13,7,32,
2018-03-14,7,32,
2018-03-15,7,32,
2018-03-16,7,32,
2018-03-17,7,32,
2018-03-18,7,32,
2018-03-19,7,32,
2018-03-20,7,32,
2018-03-21,7,32,
2018-03-22,7,32,
2018-03-23,7,32,
2018-03-24,7,32,
2018-03-25,7,32,
2018-03-26,7,32,
2018-03-27,7,32,
2018-03-28,7,32,
2018-03-29,7,32,
2018-03-30,7,32,
2018-03-31,7,32,
2018-01-01,8,32,
2018-01-02,8,32,
2018-01-03,8,32,
2018-01-04,8,32,
2018-01-05,8,32,
2018-01-06,8,32,
2018-01-07,8,32,
2018-01-08,8,32,
2018-01-09,8,32,
2018-01-10,8,32,
2018-01-11,8,32,
2018-01-12,8,32,
2018-01-13,8,32,
2018-01-14,8,32,
2018-01-15,8,32,
2018-01-16,8,32,
2018-01-17,8,32,
2018-01-18,8,32,
2018-01-19,8,32,
2018-01-20,8,32,
2018-01-21,8,32,
2018-01-22,8,32,
2018-01-23,8,32,
2018-01-24,8,32,
2018-01-25,8,32,
2018-01-26,8,32,
2018-01-27,8,32,
2018-01-28,8,32,
2018-01-29,8,32,
2018-01-30,8,32,
2018-01-31,8,32,
2018-02-01,8,32,
2018-02-02,8,32,
2018-02-03,8,32,
2018-02-04,8,32,
2018-02-05,8,32,
2018-02-06,8,32,
2018-02-07,8,32,
2018-02-08,8,32,
2018-02-09,8,32,
2018-02-10,8,32,
2018-02-11,8,32,
2018-02-12,8,32,
2018-02-13,8,32,
2018-02-14,8,32,
2018-02-15,8,32,
2018-02-16,8,32,
2018-02-17,8,32,
2018-02-18,8,32,
2018-02-19,8,32,
2018-02-20,8,32,
2018-02-21,8,32,
2018-02-22,8,32,
2018-02-23,8,32,
2018-02-24,8,32,
2018-02-25,8,32,
2018-02-26,8,32,
2018-02-27,8,32,
2018-02-28,8,32,
2018-03-01,8,32,
2018-03-02,8,32,
2018-03-03,8,32,
2018-03-04,8,32,
2018-03-05,8,32,
2018-03-06,8,32,
2018-03-07,8,32,
2018-03-08,8,32,
2018-03-09,8,32,
2018-03-10,8,32,
2018-03-11,8,32,
2018-03-12,8,32,
2018-03-13,8,32,
2018-03-14,8,32,
2018-03-15,8,32,
2018-03-16,8,32,
2018-03-17,8,32,
2018-03-18,8,32,
2018-03-19,8,32,
2018-03-20,8,32,
2018-03-21,8,32,
2018-03-22,8,32,
2018-03-23,8,32,
2018-03-24,8,32,
2018-03-25,8,32,
2018-03-26,8,32,
2018-03-27,8,32,
2018-03-28,8,32,
2018-03-29,8,32,
2018-03-30,8,32,
2018-03-31,8,32,
2018-01-01,9,32,
2018-01-02,9,32,
2018-01-03,9,32,
2018-01-04,9,32,
2018-01-05,9,32,
2018-01-06,9,32,
2018-01-07,9,32,
2018-01-08,9,32,
2018-01-09,9,32,
2018-01-10,9,32,
2018-01-11,9,32,
2018-01-12,9,32,
2018-01-13,9,32,
2018-01-14,9,32,
2018-01-15,9,32,
2018-01-16,9,32,
2018-01-17,9,32,
2018-01-18,9,32,
2018-01-19,9,32,
2018-01-20,9,32,
2018-01-21,9,32,
2018-01-22,9,32,
2018-01-23,9,32,
2018-01-24,9,32,
2018-01-25,9,32,
2018-01-26,9,32,
2018-01-27,9,32,
2018-01-28,9,32,
2018-01-29,9,32,
2018-01-30,9,32,
2018-01-31,9,32,
2018-02-01,9,32,
2018-02-02,9,32,
2018-02-03,9,32,
2018-02-04,9,32,
2018-02-05,9,32,
2018-02-06,9,32,
2018-02-07,9,32,
2018-02-08,9,32,
2018-02-09,9,32,
2018-02-10,9,32,
2018-02-11,9,32,
2018-02-12,9,32,
2018-02-13,9,32,
2018-02-14,9,32,
2018-02-15,9,32,
2018-02-16,9,32,
2018-02-17,9,32,
2018-02-18,9,32,
2018-02-19,9,32,
2018-02-20,9,32,
2018-02-21,9,32,
2018-02-22,9,32,
2018-02-23,9,32,
2018-02-24,9,32,
2018-02-25,9,32,
2018-02-26,9,32,
2018-02-27,9,32,
2018-02-28,9,32,
2018-03-01,9,32,
2018-03-02,9,32,
2018-03-03,9,32,
2018-03-04,9,32,
2018-03-05,9,32,
2018-03-06,9,32,
2018-03-07,9,32,
2018-03-08,9,32,
2018-03-09,9,32,
2018-03-10,9,32,
2018-03-11,9,32,
2018-03-12,9,32,
2018-03-13,9,32,
2018-03-14,9,32,
2018-03-15,9,32,
2018-03-16,9,32,
2018-03-17,9,32,
2018-03-18,9,32,
2018-03-19,9,32,
2018-03-20,9,32,
2018-03-21,9,32,
2018-03-22,9,32,
2018-03-23,9,32,
2018-03-24,9,32,
2018-03-25,9,32,
2018-03-26,9,32,
2018-03-27,9,32,
2018-03-28,9,32,
2018-03-29,9,32,
2018-03-30,9,32,
2018-03-31,9,32,
2018-01-01,10,32,
2018-01-02,10,32,
2018-01-03,10,32,
2018-01-04,10,32,
2018-01-05,10,32,
2018-01-06,10,32,
2018-01-07,10,32,
2018-01-08,10,32,
2018-01-09,10,32,
2018-01-10,10,32,
2018-01-11,10,32,
2018-01-12,10,32,
2018-01-13,10,32,
2018-01-14,10,32,
2018-01-15,10,32,
2018-01-16,10,32,
2018-01-17,10,32,
2018-01-18,10,32,
2018-01-19,10,32,
2018-01-20,10,32,
2018-01-21,10,32,
2018-01-22,10,32,
2018-01-23,10,32,
2018-01-24,10,32,
2018-01-25,10,32,
2018-01-26,10,32,
2018-01-27,10,32,
2018-01-28,10,32,
2018-01-29,10,32,
2018-01-30,10,32,
2018-01-31,10,32,
2018-02-01,10,32,
2018-02-02,10,32,
2018-02-03,10,32,
2018-02-04,10,32,
2018-02-05,10,32,
2018-02-06,10,32,
2018-02-07,10,32,
2018-02-08,10,32,
2018-02-09,10,32,
2018-02-10,10,32,
2018-02-11,10,32,
2018-02-12,10,32,
2018-02-13,10,32,
2018-02-14,10,32,
2018-02-15,10,32,
2018-02-16,10,32,
2018-02-17,10,32,
2018-02-18,10,32,
2018-02-19,10,32,
2018-02-20,10,32,
2018-02-21,10,32,
2018-02-22,10,32,
2018-02-23,10,32,
2018-02-24,10,32,
2018-02-25,10,32,
2018-02-26,10,32,
2018-02-27,10,32,
2018-02-28,10,32,
2018-03-01,10,32,
2018-03-02,10,32,
2018-03-03,10,32,
2018-03-04,10,32,
2018-03-05,10,32,
2018-03-06,10,32,
2018-03-07,10,32,
2018-03-08,10,32,
2018-03-09,10,32,
2018-03-10,10,32,
2018-03-11,10,32,
2018-03-12,10,32,
2018-03-13,10,32,
2018-03-14,10,32,
2018-03-15,10,32,
2018-03-16,10,32,
2018-03-17,10,32,
2018-03-18,10,32,
2018-03-19,10,32,
2018-03-20,10,32,
2018-03-21,10,32,
2018-03-22,10,32,
2018-03-23,10,32,
2018-03-24,10,32,
2018-03-25,10,32,
2018-03-26,10,32,
2018-03-27,10,32,
2018-03-28,10,32,
2018-03-29,10,32,
2018-03-30,10,32,
2018-03-31,10,32,
2018-01-01,1,33,
2018-01-02,1,33,
2018-01-03,1,33,
2018-01-04,1,33,
2018-01-05,1,33,
2018-01-06,1,33,
2018-01-07,1,33,
2018-01-08,1,33,
2018-01-09,1,33,
2018-01-10,1,33,
2018-01-11,1,33,
2018-01-12,1,33,
2018-01-13,1,33,
2018-01-14,1,33,
2018-01-15,1,33,
2018-01-16,1,33,
2018-01-17,1,33,
2018-01-18,1,33,
2018-01-19,1,33,
2018-01-20,1,33,
2018-01-21,1,33,
2018-01-22,1,33,
2018-01-23,1,33,
2018-01-24,1,33,
2018-01-25,1,33,
2018-01-26,1,33,
2018-01-27,1,33,
2018-01-28,1,33,
2018-01-29,1,33,
2018-01-30,1,33,
2018-01-31,1,33,
2018-02-01,1,33,
2018-02-02,1,33,
2018-02-03,1,33,
2018-02-04,1,33,
2018-02-05,1,33,
2018-02-06,1,33,
2018-02-07,1,33,
2018-02-08,1,33,
2018-02-09,1,33,
2018-02-10,1,33,
2018-02-11,1,33,
2018-02-12,1,33,
2018-02-13,1,33,
2018-02-14,1,33,
2018-02-15,1,33,
2018-02-16,1,33,
2018-02-17,1,33,
2018-02-18,1,33,
2018-02-19,1,33,
2018-02-20,1,33,
2018-02-21,1,33,
2018-02-22,1,33,
2018-02-23,1,33,
2018-02-24,1,33,
2018-02-25,1,33,
2018-02-26,1,33,
2018-02-27,1,33,
2018-02-28,1,33,
2018-03-01,1,33,
2018-03-02,1,33,
2018-03-03,1,33,
2018-03-04,1,33,
2018-03-05,1,33,
2018-03-06,1,33,
2018-03-07,1,33,
2018-03-08,1,33,
2018-03-09,1,33,
2018-03-10,1,33,
2018-03-11,1,33,
2018-03-12,1,33,
2018-03-13,1,33,
2018-03-14,1,33,
2018-03-15,1,33,
2018-03-16,1,33,
2018-03-17,1,33,
2018-03-18,1,33,
2018-03-19,1,33,
2018-03-20,1,33,
2018-03-21,1,33,
2018-03-22,1,33,
2018-03-23,1,33,
2018-03-24,1,33,
2018-03-25,1,33,
2018-03-26,1,33,
2018-03-27,1,33,
2018-03-28,1,33,
2018-03-29,1,33,
2018-03-30,1,33,
2018-03-31,1,33,
2018-01-01,2,33,
2018-01-02,2,33,
2018-01-03,2,33,
2018-01-04,2,33,
2018-01-05,2,33,
2018-01-06,2,33,
2018-01-07,2,33,
2018-01-08,2,33,
2018-01-09,2,33,
2018-01-10,2,33,
2018-01-11,2,33,
2018-01-12,2,33,
2018-01-13,2,33,
2018-01-14,2,33,
2018-01-15,2,33,
2018-01-16,2,33,
2018-01-17,2,33,
2018-01-18,2,33,
2018-01-19,2,33,
2018-01-20,2,33,
2018-01-21,2,33,
2018-01-22,2,33,
2018-01-23,2,33,
2018-01-24,2,33,
2018-01-25,2,33,
2018-01-26,2,33,
2018-01-27,2,33,
2018-01-28,2,33,
2018-01-29,2,33,
2018-01-30,2,33,
2018-01-31,2,33,
2018-02-01,2,33,
2018-02-02,2,33,
2018-02-03,2,33,
2018-02-04,2,33,
2018-02-05,2,33,
2018-02-06,2,33,
2018-02-07,2,33,
2018-02-08,2,33,
2018-02-09,2,33,
2018-02-10,2,33,
2018-02-11,2,33,
2018-02-12,2,33,
2018-02-13,2,33,
2018-02-14,2,33,
2018-02-15,2,33,
2018-02-16,2,33,
2018-02-17,2,33,
2018-02-18,2,33,
2018-02-19,2,33,
2018-02-20,2,33,
2018-02-21,2,33,
2018-02-22,2,33,
2018-02-23,2,33,
2018-02-24,2,33,
2018-02-25,2,33,
2018-02-26,2,33,
2018-02-27,2,33,
2018-02-28,2,33,
2018-03-01,2,33,
2018-03-02,2,33,
2018-03-03,2,33,
2018-03-04,2,33,
2018-03-05,2,33,
2018-03-06,2,33,
2018-03-07,2,33,
2018-03-08,2,33,
2018-03-09,2,33,
2018-03-10,2,33,
2018-03-11,2,33,
2018-03-12,2,33,
2018-03-13,2,33,
2018-03-14,2,33,
2018-03-15,2,33,
2018-03-16,2,33,
2018-03-17,2,33,
2018-03-18,2,33,
2018-03-19,2,33,
2018-03-20,2,33,
2018-03-21,2,33,
2018-03-22,2,33,
2018-03-23,2,33,
2018-03-24,2,33,
2018-03-25,2,33,
2018-03-26,2,33,
2018-03-27,2,33,
2018-03-28,2,33,
2018-03-29,2,33,
2018-03-30,2,33,
2018-03-31,2,33,
2018-01-01,3,33,
2018-01-02,3,33,
2018-01-03,3,33,
2018-01-04,3,33,
2018-01-05,3,33,
2018-01-06,3,33,
2018-01-07,3,33,
2018-01-08,3,33,
2018-01-09,3,33,
2018-01-10,3,33,
2018-01-11,3,33,
2018-01-12,3,33,
2018-01-13,3,33,
2018-01-14,3,33,
2018-01-15,3,33,
2018-01-16,3,33,
2018-01-17,3,33,
2018-01-18,3,33,
2018-01-19,3,33,
2018-01-20,3,33,
2018-01-21,3,33,
2018-01-22,3,33,
2018-01-23,3,33,
2018-01-24,3,33,
2018-01-25,3,33,
2018-01-26,3,33,
2018-01-27,3,33,
2018-01-28,3,33,
2018-01-29,3,33,
2018-01-30,3,33,
2018-01-31,3,33,
2018-02-01,3,33,
2018-02-02,3,33,
2018-02-03,3,33,
2018-02-04,3,33,
2018-02-05,3,33,
2018-02-06,3,33,
2018-02-07,3,33,
2018-02-08,3,33,
2018-02-09,3,33,
2018-02-10,3,33,
2018-02-11,3,33,
2018-02-12,3,33,
2018-02-13,3,33,
2018-02-14,3,33,
2018-02-15,3,33,
2018-02-16,3,33,
2018-02-17,3,33,
2018-02-18,3,33,
2018-02-19,3,33,
2018-02-20,3,33,
2018-02-21,3,33,
2018-02-22,3,33,
2018-02-23,3,33,
2018-02-24,3,33,
2018-02-25,3,33,
2018-02-26,3,33,
2018-02-27,3,33,
2018-02-28,3,33,
2018-03-01,3,33,
2018-03-02,3,33,
2018-03-03,3,33,
2018-03-04,3,33,
2018-03-05,3,33,
2018-03-06,3,33,
2018-03-07,3,33,
2018-03-08,3,33,
2018-03-09,3,33,
2018-03-10,3,33,
2018-03-11,3,33,
2018-03-12,3,33,
